,id, name, rating, position, height, foot, rare, pace, shooting, passing, dribbling, defending, heading, diving, handling, kicking, reflexes, speed, positioning
1969,155883, Stephen McManus,70, D,188, Left,0, 61, 39, 52, 54, 71, 77, , , , , ,
1970,155885, Aiden McGeady,81, M,180, Right,1, 89, 71, 75, 87, 56, 59, , , , , ,
1971,155886, Stephen Henderson,64, GK,193, Right,1, , , , , , , 63, 68, 71, 61, 50,64.0
1972,155887, Michael Bradley,73, M,186, Right,1, 66, 71, 70, 70, 74, 72, , , , , ,
1973,155891, Jeff Parke,66, D,185, Right,0, 58, 39, 49, 47, 71, 68, , , , , ,
1974,155897, Clint Dempsey,80, M,185, Right,1, 78, 78, 75, 82, 59, 82, , , , , ,
1975,155898, Andy Dorman,63, M,183, Right,1, 65, 64, 59, 63, 62, 62, , , , , ,
1976,155901, John O'Flynn,62, A,180, Right,1, 71, 64, 53, 57, 48, 56, , , , , ,
1977,155906, Márton Fülöp,71, GK,198, Right,1, , , , , , , 75, 63, 65, 76, 53,68.0
1978,155909, Anthony Pulis,54, M,178, Left,0, 63, 46, 52, 53, 58, 59, , , , , ,
1979,155910, Shaun Cooper,62, D,178, Right,0, 72, 31, 62, 51, 64, 63, , , , , ,
1980,155915, Lewis Buxton,64, D,185, Right,0, 65, 41, 51, 57, 67, 65, , , , , ,
1981,155930, Orlandi,66, M,180, Left,0, 64, 61, 66, 68, 53, 57, , , , , ,
1982,155931, Casto,70, GK,182, Right,0, , , , , , , 76, 66, 56, 77, 36,63.0
1983,155946, Robert Snodgrass,73, A,182, Left,1, 72, 68, 68, 78, 49, 54, , , , , ,
1984,155961, Zubikarai,66, GK,185, Right,0, , , , , , , 71, 61, 50, 75, 42,64.0
1985,155964, Scott McDonald,70, A,173, Right,0, 78, 66, 54, 69, 56, 70, , , , , ,
1986,155974, Darryl Duffy,59, A,180, Right,0, 65, 58, 27, 50, 46, 66, , , , , ,
1987,155976, Charlie Adam,80, M,185, Left,1, 67, 76, 86, 75, 73, 71, , , , , ,
1988,155977, Gary MacKenzie,59, D,191, Right,0, 46, 33, 37, 36, 67, 64, , , , , ,
1989,155979, Ross McCormack,69, A,175, Right,0, 75, 71, 62, 69, 49, 60, , , , , ,
1990,155984, Markel Bergara,68, M,180, Right,0, 61, 60, 68, 71, 64, 68, , , , , ,
1991,155987, Juan Dominguez,62, A,174, Right,0, 70, 62, 51, 58, 52, 67, , , , , ,
1992,156004, Claude Gnakpa,57, M,183, Right,1, 87, 47, 54, 56, 68, 70, , , , , ,
1993,156017, Ville Jalasto,61, D,183, Right,0, 62, 43, 57, 41, 64, 68, , , , , ,
1994,156094, Federico Vilar,70, GK,181, Right,0, , , , , , , 65, 74, 71, 73, 62,68.0
1995,156098, Horacio Cervantes,67, D,190, Right,1, 51, 44, 57, 59, 74, 59, , , , , ,
1996,156112, Fernando Arce,69, M,169, Right,0, 73, 65, 67, 69, 57, 63, , , , , ,
1997,156119, Aarón Padilla,61, A,170, Right,0, 63, 60, 55, 62, 47, 65, , , , , ,
1998,156120, Luis Gabriel Rey,67, A,182, Left,0, 72, 66, 60, 67, 49, 68, , , , , ,
1999,156129, Márcio Araújo,72, M,172, Right,1, 84, 63, 72, 74, 69, 62, , , , , ,
2000,156142, Roman Eremenko,78, M,180, Right,0, 76, 69, 78, 80, 67, 58, , , , , ,
2001,156161, Rodrigo,74, D,182, Right,1, 63, 61, 58, 38, 78, 79, , , , , ,
2002,156162, Michael Poke,60, GK,186, Right,0, , , , , , , 64, 59, 58, 59, 53,58.0
2003,156164, Martin Cranie,67, D,183, Right,0, 72, 41, 59, 52, 69, 72, , , , , ,
2004,156165, Matthew Mills,71, D,191, Right,1, 64, 36, 53, 37, 72, 77, , , , , ,
2005,156166, Dexter Blackstock,71, A,185, Left,1, 75, 67, 44, 68, 60, 81, , , , , ,
2006,156167, Leon Best,72, A,185, Right,1, 76, 70, 56, 71, 55, 73, , , , , ,
2007,156170, Jerome Thomas,73, A,178, Right,1, 80, 62, 69, 79, 54, 54, , , , , ,
2008,156180, Rob Burch,61, GK,188, Right,0, , , , , , , 63, 64, 60, 60, 61,59.0
2009,156221, Cristian Săpunaru,76, D,187, Right,1, 71, 56, 75, 66, 80, 74, , , , , ,
2010,156227, Carlitos,71, M,175, Right,0, 75, 62, 65, 75, 52, 59, , , , , ,
2011,156252, Kasper Bøgelund,69, D,180, Right,0, 67, 48, 68, 51, 68, 68, , , , , ,
2012,156253, Joe Lewis,68, GK,198, Right,0, , , , , , , 77, 56, 60, 78, 66,63.0
2013,156256, Karim Haggui,74, D,190, Right,0, 61, 38, 54, 47, 75, 73, , , , , ,
2014,156257, Seyi Olajengbesi,64, D,192, Right,0, 66, 27, 42, 42, 69, 69, , , , , ,
2015,156259, Jakub Rzeźniczak,69, D,183, Right,0, 76, 42, 58, 54, 72, 61, , , , , ,
2016,156271, Marcelo,71, GK,190, Right,1, , , , , , , 70, 72, 66, 72, 25,69.0
2017,156272, Ederson,76, M,181, Right,0, 79, 76, 74, 81, 57, 62, , , , , ,
2018,156275, Rachid Bouaouzan,67, M,170, Right,0, 79, 50, 51, 80, 44, 46, , , , , ,
2019,156288, Radhi Jaidi,66, D,189, Right,0, 33, 29, 41, 35, 71, 74, , , , , ,
2020,156289, Karim Saïdi,66, D,186, Right,0, 67, 44, 53, 47, 69, 71, , , , , ,
2021,156299, Shaun Barker,73, D,188, Right,1, 58, 44, 56, 46, 74, 80, , , , , ,
2022,156301, Will Hoskins,64, A,178, Right,1, 71, 64, 49, 64, 39, 65, , , , , ,
2023,156308, Daniel McBreen,62, A,186, Left,1, 61, 54, 23, 50, 53, 81, , , , , ,
2024,156313, Adam El-Abd,63, D,180, Right,0, 50, 40, 38, 42, 68, 65, , , , , ,
2025,156315, Jake Robinson,58, A,175, Right,1, 78, 59, 45, 65, 42, 48, , , , , ,
2026,156321, Adebayo Akinfenwa,63, A,180, Right,0, 53, 61, 42, 58, 61, 64, , , , , ,
2027,156331, Danny Jackman,59, D,163, Left,0, 61, 47, 61, 59, 57, 65, , , , , ,
2028,156342, Adrián García Arias,65, D,182, Left,0, 55, 49, 52, 50, 68, 68, , , , , ,
2029,156346, Felipe Ayala,66, M,177, Right,0, 49, 62, 65, 60, 70, 65, , , , , ,
2030,156358, Moisés Muñoz,70, GK,183, Right,0, , , , , , , 70, 72, 62, 73, 46,69.0
2031,156368, Mauricio Molina,73, M,177, Left,1, 74, 75, 68, 73, 50, 59, , , , , ,
2032,156371, Mariano Trujillo,61, M,172, Right,0, 70, 54, 63, 62, 63, 62, , , , , ,
2033,156373, Carlos Adrián Morales,66, D,173, Left,0, 78, 65, 64, 68, 63, 58, , , , , ,
2034,156375, Damián Álvarez,73, M,165, Right,1, 85, 66, 70, 76, 48, 50, , , , , ,
2035,156376, Rafael Márquez Lugo,71, A,172, Right,1, 76, 68, 62, 68, 51, 81, , , , , ,
2036,156383, Ricardo Cabanas,62, M,173, Right,0, 52, 61, 61, 65, 58, 60, , , , , ,
2037,15639, Brett Ormerod,69, A,177, Right,0, 55, 67, 65, 71, 57, 70, , , , , ,
2038,156412, José de Jesús Corona,75, GK,184, Right,0, , , , , , , 74, 75, 74, 77, 47,78.0
2039,156413, Omar Flores,65, D,183, Right,0, 50, 47, 60, 55, 71, 58, , , , , ,
2040,156421, Juan Carlos Valenzuela,66, D,179, Right,0, 56, 45, 59, 53, 68, 66, , , , , ,
2041,156422, Manuel Pérez,66, M,174, Right,0, 67, 65, 69, 65, 65, 63, , , , , ,
2042,156423, Juan Carlos Medina,67, M,170, Right,0, 70, 64, 68, 67, 53, 62, , , , , ,
2043,156432, Guillaume Hoarau,78, A,192, Right,0, 61, 73, 64, 73, 64, 78, , , , , ,
2044,156433, Alfredo Talavera,72, GK,188, Right,1, , , , , , , 74, 71, 69, 74, 55,73.0
2045,156434, Francisco Rodríguez,73, D,191, Right,1, 65, 43, 50, 52, 76, 70, , , , , ,
2046,156438, Thomas Gebauer,68, GK,191, Right,0, , , , , , , 69, 67, 60, 71, 59,68.0
2047,156443, Christoph Janker,67, D,185, Right,0, 61, 38, 44, 41, 69, 71, , , , , ,
2048,156464, Richard Wood,66, D,191, Left,0, 69, 31, 44, 40, 70, 76, , , , , ,
2049,156467, Chris Birchall,66, M,175, Right,0, 71, 61, 64, 64, 64, 63, , , , , ,
2050,156473, Scott Vernon,67, A,185, Right,0, 51, 65, 42, 54, 51, 72, , , , , ,
2051,156477, Anthony Vanden Borre,69, M,185, Right,1, 83, 60, 69, 74, 70, 72, , , , , ,
2052,156478, Yuki Abe,68, M,178, Right,0, 65, 72, 71, 68, 67, 62, , , , , ,
2053,156496, Elgabry Rangel,64, M,165, Right,0, 71, 54, 63, 61, 62, 62, , , , , ,
2054,156502, Rodrigo Ruíz,66, A,163, Left,0, 45, 73, 68, 67, 44, 62, , , , , ,
2055,156506, Vicente Matías Vuoso,69, A,180, Right,0, 66, 65, 54, 67, 58, 78, , , , , ,
2056,156515, Mario Pérez,63, D,178, Left,0, 67, 50, 63, 63, 69, 61, , , , , ,
2057,156518, Daniel Hernández,69, M,180, Left,0, 64, 62, 60, 62, 72, 68, , , , , ,
2058,156535, Thomas Buffel,72, M,175, Right,0, 69, 67, 71, 73, 59, 57, , , , , ,
2059,156542, Jonathan Legear,71, M,179, Right,1, 93, 70, 65, 74, 55, 67, , , , , ,
2060,156544, Maarten Martens,75, M,176, Left,0, 71, 68, 72, 75, 43, 56, , , , , ,
2061,156545, Oleg Iachtchouk,70, A,183, Right,0, 63, 70, 70, 72, 54, 60, , , , , ,
2062,156549, Grégory Lorenzi,66, D,186, Left,0, 44, 47, 60, 41, 68, 75, , , , , ,
2063,156554, Alexandre Barbier,58, D,180, Right,0, 33, 32, 41, 35, 57, 74, , , , , ,
2064,156585, Romaric,74, M,187, Left,1, 52, 75, 84, 70, 71, 58, , , , , ,
2065,156600, Piotr Ćwielong,64, M,171, Right,1, 72, 59, 55, 73, 53, 66, , , , , ,
2066,156616, Franck Ribéry,88, M,170, Right,1, 91, 78, 81, 93, 50, 54, , , , , ,
2067,156625, Barel Mouko,67, GK,177, Right,0, , , , , , , 71, 66, 52, 73, 38,64.0
2068,156634, Charles Diers,64, M,185, Right,0, 73, 54, 61, 67, 54, 57, , , , , ,
2069,156647, Franck Dja Djédjé,65, A,176, Right,0, 80, 58, 51, 71, 49, 65, , , , , ,
2070,156649, Yohan Eudeline,66, M,182, Right,0, 70, 64, 65, 68, 50, 59, , , , , ,
2071,156650, Yoan Gouffran,75, A,176, Right,0, 81, 70, 74, 75, 60, 66, , , , , ,
2072,156655, Edson Braafheid,73, D,180, Left,0, 76, 46, 69, 70, 72, 66, , , , , ,
2073,156664, David Norris,70, M,170, Right,0, 59, 61, 71, 66, 65, 59, , , , , ,
2074,156675, Andrew Considine,64, D,183, Left,0, 59, 24, 45, 42, 66, 68, , , , , ,
2075,156676, Ryan O'Leary,61, D,183, Right,0, 69, 12, 33, 50, 61, 64, , , , , ,
2076,156681, Lasse Nilsson,67, A,180, Right,1, 83, 63, 56, 68, 49, 54, , , , , ,
2077,156713, Andreas Granqvist,76, D,192, Right,0, 57, 62, 61, 57, 78, 74, , , , , ,
2078,156721, Rudi Skacel,72, M,178, Left,1, 79, 70, 71, 70, 64, 71, , , , , ,
2079,156722, Mathieu Flamini,76, M,178, Right,0, 74, 66, 74, 71, 72, 68, , , , , ,
2080,156726, Julien Faubert,67, D,180, Right,0, 74, 61, 66, 71, 68, 64, , , , , ,
2081,156776, Juan Arango,74, M,180, Left,1, 59, 75, 77, 77, 45, 54, , , , , ,
2082,156786, Guillermo Rojas,67, A,165, Left,1, 92, 54, 58, 70, 49, 52, , , , , ,
2083,156801, Daniel Alcántar,63, D,168, Right,0, 70, 49, 62, 60, 64, 66, , , , , ,
2084,156838, Lukas Sinkiewicz,68, M,192, Right,1, 53, 48, 57, 45, 77, 73, , , , , ,
2085,156876, Kang Yong,57, D,178, Right,0, 68, 51, 49, 56, 60, 58, , , , , ,
2086,156894, Darren Pratley,72, M,185, Right,0, 72, 69, 69, 74, 69, 70, , , , , ,
2087,156905, Stephen Rice,59, M,179, Right,0, 61, 54, 58, 57, 60, 60, , , , , ,
2088,156914, Cícero,73, M,181, Left,1, 67, 71, 72, 64, 65, 80, , , , , ,
2089,156920, Olivier Werner,66, GK,193, Right,0, , , , , , , 71, 61, 59, 72, 63,61.0
2090,156953, Chuva,69, A,186, Right,0, 74, 65, 56, 66, 57, 68, , , , , ,
2091,156959, Ceará,71, D,175, Right,1, 65, 64, 75, 69, 68, 65, , , , , ,
2092,156970, Róbson,59, M,175, Right,0, 48, 48, 59, 35, 67, 59, , , , , ,
2093,156975, Christophe Berra,73, D,191, Left,1, 67, 15, 50, 47, 73, 78, , , , , ,
2094,156986, Gennaro Sardo,72, D,190, Right,1, 62, 60, 68, 54, 77, 78, , , , , ,
2095,156988, Antonio Nocerino,76, M,175, Right,0, 76, 69, 76, 71, 77, 68, , , , , ,
2096,157003, Dennis Cagara,61, D,172, Left,1, 76, 40, 53, 63, 60, 50, , , , , ,
2097,157006, Del Pino,69, A,176, Right,0, 71, 61, 67, 67, 54, 76, , , , , ,
2098,157017, Miguel Calero,70, GK,189, Left,0, , , , , , , 70, 67, 64, 72, 46,72.0
2099,157020, Joel Huiqui,67, D,184, Right,0, 66, 37, 48, 45, 72, 71, , , , , ,
2100,157022, Fausto Pinto,69, D,166, Left,0, 73, 52, 65, 62, 60, 70, , , , , ,
2101,157035, Sergio Santana,69, A,180, Right,0, 75, 65, 66, 70, 54, 69, , , , , ,
2102,15704, Pascal Bosschaart,66, D,183, Left,0, 54, 48, 62, 55, 68, 67, , , , , ,
2103,15706, Alje Schut,67, D,193, Left,0, 32, 36, 48, 30, 75, 60, , , , , ,
2104,15708, Rob van Dijk,66, GK,187, Right,0, , , , , , , 63, 67, 64, 64, 34,70.0
2105,157089, Lucas Ayala,68, M,175, Right,0, 56, 54, 63, 55, 71, 70, , , , , ,
2106,15709, Patrick Zwaanswijk,72, D,190, Left,1, 59, 64, 60, 63, 78, 75, , , , , ,
2107,157098, Richy,67, D,184, Left,0, 53, 31, 52, 37, 67, 71, , , , , ,
2108,157117, Maicon,67, M,184, Right,0, 64, 67, 66, 70, 47, 54, , , , , ,
2109,157132, Rodrigo Tiuí,67, M,177, Left,1, 83, 66, 64, 70, 40, 68, , , , , ,
2110,157133, Paul Crowley,55, M,178, Right,0, 55, 42, 52, 38, 57, 56, , , , , ,
2111,157190, John Russell,56, M,176, Right,0, 59, 53, 56, 57, 52, 53, , , , , ,
2112,157217, Neri Cardozo,72, M,171, Right,1, 80, 60, 68, 78, 55, 67, , , , , ,
2113,157226, Sean Dillon,70, D,183, Right,0, 75, 42, 68, 56, 75, 70, , , , , ,
2114,15723, Dirk Kuyt,79, A,184, Right,1, 69, 80, 74, 76, 70, 79, , , , , ,
2115,157240, Stephen Elliott,68, A,176, Right,0, 77, 64, 58, 68, 48, 75, , , , , ,
2116,157269, Arizmendi,70, A,189, Right,0, 75, 64, 63, 72, 59, 62, , , , , ,
2117,157270, Toché,73, A,180, Right,1, 63, 73, 51, 62, 52, 77, , , , , ,
2118,157277, Fabiano,68, M,181, Right,0, 67, 69, 68, 65, 65, 72, , , , , ,
2119,157295, Christian Valdez,72, M,170, Right,1, 82, 62, 71, 68, 64, 48, , , , , ,
2120,157300, Jérémy Blayac,67, A,187, Right,0, 73, 64, 54, 71, 55, 71, , , , , ,
2121,157301, Ryan Babel,77, A,185, Right,0, 84, 72, 68, 82, 52, 68, , , , , ,
2122,157303, Tom De Mul,70, A,173, Right,0, 70, 62, 69, 73, 42, 50, , , , , ,
2123,157304, Thomas Vermaelen,83, D,183, Left,1, 69, 67, 70, 61, 82, 88, , , , , ,
2124,157305, Rasmus Lindgren,71, M,180, Right,1, 67, 70, 69, 65, 70, 70, , , , , ,
2125,157310, Sylvain Marveaux,75, M,172, Left,0, 75, 72, 77, 76, 59, 58, , , , , ,
2126,157364, Junior Agogo,64, A,178, Right,1, 81, 55, 44, 58, 49, 72, , , , , ,
2127,157371, Ashley Vincent,62, A,183, Right,1, 83, 51, 53, 66, 39, 54, , , , , ,
2128,157379, Rutger Worm,60, A,180, Right,0, 71, 59, 48, 63, 46, 59, , , , , ,
2129,157392, Benoit Assou-Ekotto,78, D,180, Left,0, 83, 62, 78, 71, 75, 66, , , , , ,
2130,157393, Mohamed Sissoko,76, M,187, Right,1, 79, 62, 72, 70, 81, 72, , , , , ,
2131,157397, Anthony Murphy,57, M,178, Right,0, 72, 50, 55, 57, 56, 59, , , , , ,
2132,157405, Joseph Ndo,60, M,179, Right,0, 61, 60, 58, 63, 52, 59, , , , , ,
2133,157407, Brendan Clarke,57, GK,187, Right,0, , , , , , , 57, 56, 56, 61, 54,58.0
2134,157412, Christian Giménez,73, M,179, Right,1, 80, 71, 75, 72, 51, 66, , , , , ,
2135,157427, Ashkan Dejagah,74, M,181, Left,1, 79, 68, 70, 78, 51, 66, , , , , ,
2136,157430, Sejad Salihović,75, M,182, Left,0, 50, 81, 82, 75, 74, 55, , , , , ,
2137,157431, Christian Müller,65, M,182, Right,0, 71, 64, 61, 70, 42, 43, , , , , ,
2138,157434, Andrija Delibašić,69, A,187, Right,0, 60, 67, 54, 62, 56, 65, , , , , ,
2139,157463, Daniel de Ridder,71, M,180, Right,1, 71, 65, 72, 72, 47, 58, , , , , ,
2140,157466, Amaya,64, D,190, Left,0, 42, 37, 58, 46, 66, 64, , , , , ,
2141,157470, Adam Barrett,64, D,178, Left,1, 39, 24, 33, 33, 69, 78, , , , , ,
2142,157479, Pedro López,70, D,174, Right,0, 75, 62, 68, 63, 70, 63, , , , , ,
2143,157481, Raúl Albiol,82, D,190, Right,1, 56, 54, 66, 58, 81, 80, , , , , ,
2144,157482, Jamie Mackie,67, A,173, Right,0, 75, 63, 58, 70, 61, 62, , , , , ,
2145,157484, Josh Low,57, M,185, Right,0, 55, 44, 57, 58, 56, 62, , , , , ,
2146,157492, Jorge Valdivia,78, M,173, Right,0, 70, 69, 76, 86, 56, 59, , , , , ,
2147,157493, Kamil Kosowski,65, M,189, Left,0, 68, 68, 66, 63, 61, 55, , , , , ,
2148,157495, Giuseppe Rossini,64, A,193, Right,1, 46, 63, 42, 43, 56, 72, , , , , ,
2149,157503, Alexandre Song,82, M,184, Right,1, 72, 57, 72, 76, 84, 74, , , , , ,
2150,157511, Shelton Martis,65, D,185, Right,0, 56, 40, 41, 54, 68, 71, , , , , ,
2151,157515, Efraín Velarde,71, M,171, Left,1, 86, 54, 64, 71, 62, 74, , , , , ,
2152,157518, Marco Antonio Palacios,71, D,192, Right,0, 58, 48, 62, 42, 72, 69, , , , , ,
2153,157520, Gonzalo Pineda,67, M,177, Left,0, 68, 57, 67, 67, 68, 67, , , , , ,
2154,157528, Moritz Stoppelkamp,70, M,180, Right,0, 72, 62, 69, 67, 63, 67, , , , , ,
2155,157537, Thomas Prager,67, M,174, Right,0, 72, 58, 62, 68, 65, 62, , , , , ,
2156,157546, Andrea De Falco,64, M,179, Right,0, 68, 62, 63, 62, 60, 51, , , , , ,
2157,157581, Djamel Mesbah,71, M,180, Left,1, 80, 61, 72, 68, 63, 54, , , , , ,
2158,157585, Julien Ielsch,60, D,172, Left,1, 78, 36, 56, 54, 58, 48, , , , , ,
2159,157589, Enoch Showunmi,62, A,196, Left,1, 78, 58, 39, 63, 57, 64, , , , , ,
2160,157592, Christoph Saurer,65, M,175, Right,0, 76, 60, 64, 70, 42, 56, , , , , ,
2161,157597, Niko Kranjčar,79, M,185, Right,0, 69, 79, 77, 81, 53, 56, , , , , ,
2162,157611, Paul Thomik,64, M,178, Right,1, 84, 55, 61, 63, 61, 63, , , , , ,
2163,157617, Markus Steinhöfer,66, D,175, Right,0, 67, 56, 70, 67, 64, 62, , , , , ,
2164,157618, Andreas Ottl,72, M,186, Right,0, 57, 54, 65, 64, 74, 75, , , , , ,
2165,157661, Matt Fryatt,72, A,178, Right,1, 67, 70, 60, 69, 55, 66, , , , , ,
2166,157663, Julian Bennett,65, D,185, Left,0, 75, 40, 63, 56, 67, 66, , , , , ,
2167,157665, Scott Dann,77, D,188, Right,0, 71, 43, 57, 59, 78, 81, , , , , ,
2168,157678, Laurent Ciman,70, D,182, Right,0, 69, 48, 62, 39, 66, 70, , , , , ,
2169,157680, Ballesteros,73, D,188, Right,1, 47, 53, 56, 48, 82, 63, , , , , ,
2170,157682, José Mari,72, A,183, Right,1, 70, 71, 63, 73, 51, 79, , , , , ,
2171,157703, Uwe Hünemeier,68, D,189, Right,0, 65, 49, 54, 53, 68, 76, , , , , ,
2172,157707, Besart Berisha,63, A,185, Right,1, 75, 58, 45, 66, 45, 57, , , , , ,
2173,157708, Mustafa Kucukovic,63, A,193, Right,1, 61, 62, 50, 63, 53, 63, , , , , ,
2174,157716, Marco Russ,73, D,190, Right,0, 55, 51, 52, 44, 74, 68, , , , , ,
2175,157723, Mohammed Tchité,74, A,177, Right,1, 93, 70, 54, 67, 47, 73, , , , , ,
2176,157734, Anssi Jaakkola,61, GK,193, Right,0, , , , , , , 63, 61, 58, 63, 58,62.0
2177,157741, Simone Bentivoglio,68, M,184, Right,0, 67, 60, 67, 65, 67, 67, , , , , ,
2178,157752, Gaetano Caridi,67, M,176, Right,0, 69, 64, 68, 64, 58, 61, , , , , ,
2179,157774, Elvis Abbruscato,66, A,181, Left,0, 75, 64, 56, 63, 47, 69, , , , , ,
2180,157786, Maurizio Peccarisi,64, D,192, Right,1, 52, 41, 41, 38, 70, 68, , , , , ,
2181,157787, Angelo Rea,63, D,185, Right,0, 63, 31, 47, 47, 66, 67, , , , , ,
2182,157791, Giuseppe De Feudis,68, M,174, Left,0, 70, 58, 67, 67, 59, 58, , , , , ,
2183,157795, Marco Bernacci,68, A,193, Right,0, 66, 58, 43, 55, 55, 78, , , , , ,
2184,157801, Nico Pulzetti,69, M,176, Right,0, 67, 60, 72, 66, 65, 64, , , , , ,
2185,157803, Edmond Kapllani,65, A,185, Right,0, 53, 63, 57, 66, 54, 63, , , , , ,
2186,157819, Klemen Lavrič,68, A,188, Right,0, 61, 67, 57, 66, 48, 68, , , , , ,
2187,157936, Naby-Moussa Yattara,59, GK,179, Right,0, , , , , , , 58, 54, 61, 69, 50,53.0
2188,157941, David Mooney,63, A,187, Right,0, 67, 60, 46, 51, 48, 68, , , , , ,
2189,157945, Alex Silva,78, D,192, Right,1, 56, 54, 57, 50, 80, 73, , , , , ,
2190,157947, Zé Castro,71, D,183, Right,0, 63, 47, 62, 55, 70, 70, , , , , ,
2191,157978, Kalifa Cissé,67, M,188, Right,0, 62, 50, 65, 59, 69, 69, , , , , ,
2192,157983, Tommy Smith,71, A,178, Right,0, 69, 69, 60, 73, 51, 63, , , , , ,
2193,15799, Wim Mennes,66, M,185, Right,0, 61, 63, 63, 56, 68, 66, , , , , ,
2194,158, Michael Ball,69, D,178, Left,0, 68, 41, 64, 62, 70, 66, , , , , ,
2195,158023, Lionel Messi,94, A,169, Left,1, 93, 87, 82, 97, 46, 67, , , , , ,
2196,158030, Michaël Cordier,63, GK,184, Right,1, , , , , , , 65, 62, 61, 69, 60,57.0
2197,158036, Tulio de Melo,75, A,193, Right,1, 63, 73, 61, 67, 60, 83, , , , , ,
2198,158085, Cleveland Taylor,61, A,173, Right,1, 84, 46, 50, 64, 42, 51, , , , , ,
2199,158087, Alan Tate,69, D,185, Right,0, 54, 46, 58, 53, 71, 75, , , , , ,
2200,158088, Pablo Álvarez,73, D,177, Right,0, 79, 61, 68, 65, 74, 70, , , , , ,
2201,158089, Pablo Ledesma,72, M,178, Right,1, 68, 62, 72, 73, 68, 63, , , , , ,
2202,158111, Yohann Rivière,64, A,185, Left,1, 70, 63, 48, 55, 49, 69, , , , , ,
2203,158121, Benoît Costil,74, GK,186, Right,1, , , , , , , 74, 73, 65, 78, 46,75.0
2204,158128, Daniele Mannini,73, A,183, Right,0, 78, 69, 70, 72, 70, 64, , , , , ,
2205,158131, Florian Mohr,64, D,182, Right,0, 64, 29, 42, 49, 67, 70, , , , , ,
2206,158132, Daniel Brückner,66, M,183, Left,0, 77, 58, 60, 70, 53, 61, , , , , ,
2207,158133, Jefferson Farfán,84, M,178, Right,1, 86, 79, 80, 85, 62, 64, , , , , ,
2208,158138, Aaron Hunt,75, M,183, Left,0, 77, 73, 71, 78, 55, 68, , , , , ,
2209,158142, Zola Matumona,64, M,165, Left,0, 56, 62, 64, 69, 41, 58, , , , , ,
2210,158144, Salva Sevilla,74, M,178, Right,1, 65, 72, 78, 69, 61, 60, , , , , ,
2211,158151, Landry Mulemo,64, D,177, Left,1, 79, 57, 60, 67, 63, 61, , , , , ,
2212,158167, Mario Sonnleitner,66, D,182, Right,0, 77, 37, 45, 47, 68, 74, , , , , ,
2213,158172, Michael Parensen,67, M,180, Left,0, 72, 54, 65, 65, 65, 63, , , , , ,
2214,158175, Manfred Razenböck,58, GK,190, Right,0, , , , , , , 58, 61, 57, 55, 40,60.0
2215,158181, Andreas Rauscher,53, D,179, Right,0, 48, 32, 40, 39, 58, 61, , , , , ,
2216,158185, Ricardo Villar,65, M,177, Right,0, 65, 61, 61, 67, 52, 57, , , , , ,
2217,158192, Patrick Wolf,66, M,184, Right,1, 87, 61, 62, 67, 49, 62, , , , , ,
2218,158196, Marc-Antoine Fortuné,70, A,183, Right,0, 72, 66, 56, 72, 53, 74, , , , , ,
2219,158216, Juanra,67, D,183, Right,0, 68, 45, 62, 48, 69, 64, , , , , ,
2220,158217, Mariano Bogliacino,73, M,177, Left,1, 62, 70, 74, 76, 65, 66, , , , , ,
2221,158228, Elsad Zverotic,61, D,179, Right,0, 65, 54, 62, 62, 64, 61, , , , , ,
2222,158230, Alan Julian,58, GK,188, Right,0, , , , , , , 60, 55, 56, 62, 49,60.0
2223,158232, Salomon Kalou,81, A,186, Right,1, 84, 74, 69, 85, 52, 74, , , , , ,
2224,158242, Gibril Sankoh,71, D,187, Right,0, 64, 50, 65, 60, 73, 66, , , , , ,
2225,158260, Xavier Chen,68, D,175, Right,0, 76, 44, 65, 63, 65, 65, , , , , ,
2226,158268, Richard Socrier,71, A,186, Right,1, 58, 71, 52, 62, 60, 78, , , , , ,
2227,158271, Julien Gorius,71, M,182, Right,1, 65, 74, 69, 70, 62, 63, , , , , ,
2228,158282, Claudio Lustenberger,62, D,182, Left,0, 72, 48, 61, 63, 66, 68, , , , , ,
2229,158285, Steve Gohouri,68, D,189, Left,0, 53, 46, 44, 41, 69, 73, , , , , ,
2230,158333, Damir Vrancic,64, M,184, Right,0, 67, 52, 62, 64, 65, 64, , , , , ,
2231,158351, Mark González,76, M,176, Left,1, 91, 80, 72, 77, 48, 72, , , , , ,
2232,158372, Ibrahim Afellay,82, A,180, Right,1, 90, 77, 76, 85, 57, 59, , , , , ,
2233,158375, Nana Akwasi Asare,70, M,172, Left,0, 79, 64, 67, 72, 65, 70, , , , , ,
2234,158385, Jan Wuytens,72, D,189, Left,0, 49, 51, 63, 57, 74, 67, , , , , ,
2235,158388, Marcin Smoliński,57, M,174, Left,0, 57, 59, 56, 56, 51, 68, , , , , ,
2236,158394, Ken Reichel,64, D,185, Left,0, 68, 54, 63, 65, 68, 62, , , , , ,
2237,158420, André-Joël Sami,69, D,190, Right,0, 53, 44, 57, 44, 70, 77, , , , , ,
2238,158428, Sébastien Meoli,61, D,186, Left,0, 47, 43, 52, 48, 65, 68, , , , , ,
2239,158435, Nicolas Marazzi,61, M,177, Right,0, 59, 62, 62, 65, 62, 65, , , , , ,
2240,158438, Gelson Fernandes,74, M,183, Right,0, 79, 63, 66, 69, 70, 68, , , , , ,
